SalePrice,Foundation,GrLivArea,MSSubClass,TotalBsmtSF,YrSold,YearBuilt,BedroomAbvGr,OverallQual,OverallCond,Neighborhood,Functional,KitchenAbvGr,TotRmsAbvGrd,GarageCars,Yrowned
110000,CBlock,892,20,864.0,2008,1966,3,5,5,NAmes,0,1,5,1.0,42
179000,PConc,1515,60,789.0,2008,2004,3,6,5,Gilbert,0,1,8,2.0,4
193000,PConc,1593,60,839.0,2008,2004,3,6,5,Gilbert,0,1,8,2.0,4
190000,PConc,1166,80,856.0,2008,2005,2,7,5,Gilbert,0,1,5,2.0,3
176000,PConc,1456,60,728.0,2008,2005,3,6,5,Gilbert,0,1,8,2.0,3
188000,PConc,1720,60,840.0,2008,2002,3,7,5,Gilbert,0,1,7,2.0,6
213000,PConc,1986,60,847.0,2008,2003,4,7,5,Gilbert,0,1,9,2.0,5
186500,PConc,1792,60,936.0,2008,2000,3,6,5,Gilbert,0,1,8,2.0,8
226750,PConc,1892,60,982.0,2008,2000,3,7,5,Gilbert,0,1,8,2.0,8
184000,PConc,1490,60,788.0,2008,2004,3,7,5,Gilbert,0,1,8,2.0,4
176000,PConc,1414,60,707.0,2008,2002,3,7,5,Gilbert,0,1,6,2.0,6
225000,PConc,2322,60,1037.0,2008,1999,4,7,5,Gilbert,0,1,8,2.0,9
185900,PConc,1651,60,831.0,2008,1999,3,7,5,Gilbert,0,1,7,2.0,9
235128,PConc,1580,20,1580.0,2008,2007,3,8,5,Somerst,0,1,7,3.0,1
214000,PConc,1933,60,894.0,2008,2007,4,6,5,Somerst,0,1,9,3.0,1
232000,PConc,1574,20,1574.0,2008,2006,3,8,5,Somerst,0,1,7,3.0,2
240000,PConc,1578,20,1578.0,2008,2006,3,7,5,Somerst,0,1,7,3.0,2
264132,PConc,1506,20,1498.0,2008,2008,2,9,5,Somerst,0,1,6,2.0,0
245000,PConc,1563,20,1563.0,2008,2007,3,8,5,Somerst,0,1,6,3.0,1
227680,PConc,1428,20,1417.0,2008,2008,3,7,5,Somerst,0,1,6,2.0,0
257000,PConc,1861,60,1341.0,2008,2007,3,8,5,Somerst,0,1,7,3.0,1
297900,PConc,1874,60,955.0,2008,2007,3,8,5,Somerst,0,1,8,3.0,1
247000,PConc,1460,20,1460.0,2008,2006,3,8,5,Somerst,0,1,6,2.0,2
212700,PConc,1372,20,1363.0,2008,2007,3,8,5,Somerst,0,1,6,2.0,1
250580,PConc,1372,20,1372.0,2008,2007,3,7,5,Somerst,0,1,6,2.0,1
182000,PConc,1428,20,1428.0,2008,2007,3,7,5,Somerst,0,1,6,2.0,1
226700,PConc,1768,60,866.0,2008,2005,3,7,5,Somerst,0,1,7,2.0,3
250000,PConc,1992,60,1053.0,2008,2003,3,8,5,Somerst,0,1,9,2.0,5
250000,PConc,1958,60,1026.0,2008,2005,3,7,5,Somerst,0,1,9,3.0,3
339750,PConc,2078,60,1034.0,2008,2007,3,8,5,Somerst,0,1,8,3.0,1
205950,PConc,1665,60,813.0,2008,2007,3,7,6,Somerst,0,1,7,2.0,1
256000,PConc,1660,20,1660.0,2008,2007,3,8,5,Somerst,0,1,7,3.0,1
230348,PConc,1218,20,1218.0,2008,2007,2,7,5,Somerst,0,1,6,2.0,1
207500,PConc,1728,60,864.0,2008,2003,3,6,5,Somerst,0,1,7,2.0,5
192000,CBlock,1430,20,1430.0,2008,1974,3,6,5,Veenker,0,1,6,2.0,34
196000,PConc,1391,120,1391.0,2008,2004,2,7,5,Somerst,0,1,5,2.0,4
171900,PConc,1250,160,625.0,2008,2006,2,7,5,Somerst,0,1,5,2.0,2
178000,PConc,1245,120,1235.0,2008,2004,1,7,5,Somerst,0,1,5,2.0,4
165000,PConc,1200,160,600.0,2008,2005,2,6,5,Somerst,0,1,5,2.0,3
146000,PConc,1392,160,689.0,2008,2007,2,7,5,Somerst,0,1,5,2.0,1
146000,PConc,1392,160,689.0,2008,2007,2,7,5,Somerst,0,1,5,2.0,1
179400,PConc,1501,160,744.0,2008,1999,3,7,5,Somerst,0,1,6,2.0,9
172900,PConc,1549,160,744.0,2008,1999,3,6,5,Somerst,0,1,6,2.0,9
300000,PConc,1638,120,1614.0,2008,2000,2,9,5,Somerst,0,1,5,2.0,8
285000,PConc,1310,120,1310.0,2008,2001,1,9,5,Somerst,0,1,5,2.0,7
290000,PConc,1419,120,1419.0,2008,2001,2,9,5,Somerst,0,1,5,2.0,7
305000,PConc,1557,120,1557.0,2008,1999,2,9,5,Somerst,0,1,5,2.0,9
328900,PConc,1709,120,1698.0,2008,1999,2,9,5,Somerst,0,1,5,2.0,9
160000,PConc,1252,160,600.0,2008,1999,2,7,5,Somerst,0,1,4,2.0,9
170000,PConc,1404,160,672.0,2008,1999,3,7,5,Somerst,0,1,5,2.0,9
223000,PConc,1789,60,858.0,2008,2001,3,7,5,Somerst,0,1,7,2.0,7
170000,PConc,1586,160,960.0,2008,1999,3,8,5,Somerst,0,1,7,2.0,9
200000,PConc,1607,160,960.0,2008,1999,3,8,5,Somerst,0,1,7,2.0,9
345000,PConc,2393,160,970.0,2008,1998,2,10,5,Somerst,0,1,7,2.0,10
245500,PConc,1288,120,1260.0,2008,1996,1,8,5,Veenker,0,1,4,2.0,12
217500,PConc,1239,120,1230.0,2008,1995,1,8,5,Veenker,0,1,4,2.0,13
324000,PConc,1719,120,1719.0,2008,1993,1,8,5,Veenker,0,1,6,2.0,15
162500,PConc,1232,20,1232.0,2008,1984,3,6,6,Veenker,0,1,6,2.0,24
150000,CBlock,2944,60,994.0,2008,1977,3,9,3,Veenker,0,1,9,3.0,31
290000,CBlock,1671,20,1426.0,2008,1976,3,8,9,Veenker,0,1,6,2.0,32
205000,PConc,1812,60,952.0,2008,2002,3,7,5,Somerst,0,1,7,2.0,6
174000,PConc,1682,20,1304.0,2008,1970,3,7,6,NWAmes,0,1,7,2.0,38
183000,CBlock,1427,80,1427.0,2008,1969,4,6,6,NWAmes,0,1,7,2.0,39
150000,CBlock,1740,20,1740.0,2008,1968,4,6,5,NWAmes,0,1,8,2.0,40
145000,CBlock,1258,20,1258.0,2008,1971,3,6,7,NWAmes,0,1,5,2.0,37
215000,CBlock,1620,20,1620.0,2008,1967,4,7,7,NWAmes,0,1,8,2.0,41
140500,CBlock,1625,90,1625.0,2008,1965,4,5,6,NWAmes,0,2,8,2.0,43
240000,CBlock,2614,60,1522.0,2008,1974,4,6,7,NWAmes,0,1,9,2.0,34
141000,CBlock,1464,60,732.0,2008,1968,4,5,6,NAmes,0,1,7,2.0,40
147000,CBlock,912,20,912.0,2008,1965,2,5,8,NAmes,0,1,5,2.0,43
135000,CBlock,925,20,912.0,2008,1965,3,5,7,NAmes,0,1,5,2.0,43
145000,CBlock,1728,90,1728.0,2008,1965,6,5,5,NAmes,0,2,10,2.0,43
142600,CBlock,1728,90,1728.0,2008,1965,6,5,5,NAmes,0,2,10,2.0,43
135000,CBlock,1656,90,1656.0,2008,1973,4,5,5,NWAmes,0,2,8,2.0,35
170000,CBlock,1670,60,825.0,2008,1971,4,7,6,NWAmes,0,1,7,2.0,37
299800,CBlock,2715,60,1142.0,2008,1976,4,8,9,NWAmes,0,1,11,2.0,32
185000,CBlock,1876,60,901.0,2008,1974,4,6,6,NWAmes,0,1,8,2.0,34
173000,CBlock,1632,60,800.0,2008,1966,4,6,8,NWAmes,0,1,7,2.0,42
178400,CBlock,999,85,944.0,2008,1961,3,7,9,NAmes,0,1,6,2.0,47
176000,CBlock,1978,60,832.0,2008,1968,4,7,5,NWAmes,0,1,9,2.0,40
98000,Slab,1014,20,0.0,2008,1956,2,5,5,NAmes,0,1,6,1.0,52
109008,CBlock,907,20,907.0,2008,1957,3,4,6,NAmes,0,1,5,1.0,51
135750,CBlock,952,20,952.0,2008,1956,2,4,7,NAmes,0,1,4,1.0,52
155000,CBlock,1128,20,1120.0,2008,1963,3,5,6,NAmes,0,1,6,2.0,45
180500,CBlock,1425,20,1425.0,2008,1964,3,6,5,NAmes,0,1,7,2.0,44
174900,CBlock,1165,80,1127.0,2008,1966,3,6,7,NAmes,0,1,6,2.0,42
140000,CBlock,1136,20,1136.0,2008,1965,3,6,6,NAmes,0,1,5,1.0,43
145000,CBlock,1092,20,1092.0,2008,1964,3,6,7,NAmes,0,1,6,2.0,44
179900,PConc,1265,80,1219.0,2008,1965,3,5,8,NAmes,0,1,6,2.0,43
168500,CBlock,1350,80,1248.0,2008,1964,3,6,5,NAmes,0,1,6,2.0,44
140000,CBlock,1114,20,1114.0,2008,1961,3,5,5,NAmes,0,1,5,2.0,47
145500,CBlock,1053,20,1053.0,2008,1959,3,5,7,NAmes,0,1,5,1.0,49
142000,CBlock,1252,20,1252.0,2008,1959,3,6,6,NAmes,0,1,7,2.0,49
141000,PConc,1100,20,1100.0,2008,1960,3,4,5,NAmes,0,1,6,1.0,48
153000,CBlock,1118,20,1118.0,2008,1960,3,5,7,NAmes,0,1,6,1.0,48
141500,CBlock,1496,20,1296.0,2008,1960,3,5,6,NAmes,0,1,6,2.0,48
119000,CBlock,1252,50,1032.0,2008,1950,3,6,5,NAmes,0,1,6,1.0,58
141500,CBlock,1337,20,572.0,2008,1950,3,5,8,NAmes,0,1,7,1.0,58
165500,CBlock,1661,80,992.0,2008,1955,3,6,6,NAmes,0,1,8,1.0,53
112900,CBlock,1036,20,1036.0,2008,1953,3,5,5,NAmes,0,1,5,1.0,55
201800,CBlock,1820,60,864.0,2008,1965,4,7,6,NAmes,0,1,8,2.0,43
163000,CBlock,1362,20,1362.0,2008,1961,3,6,5,NAmes,0,1,6,2.0,47
139950,CBlock,1144,20,1144.0,2008,1961,3,5,6,NAmes,0,1,6,2.0,47
174000,CBlock,1537,20,1319.0,2008,1962,3,6,9,NAmes,0,1,7,2.0,46
165000,CBlock,1431,80,1099.0,2008,1962,3,6,5,NAmes,0,1,6,1.0,46
227000,CBlock,1988,60,1104.0,2008,1966,4,6,7,NAmes,0,1,9,2.0,42
135000,CBlock,1098,20,1098.0,2008,1955,3,5,7,NAmes,0,1,6,1.0,53
124000,CBlock,1144,20,1144.0,2008,1963,3,5,5,NAmes,0,1,6,1.0,45
140000,CBlock,1283,20,931.0,2008,1962,3,5,7,NAmes,0,1,6,2.0,46
136500,CBlock,1176,20,1176.0,2008,1957,3,5,4,NAmes,0,1,6,1.0,51
185000,CBlock,1440,20,1248.0,2008,1959,2,5,7,NAmes,0,1,7,1.0,49
163000,CBlock,1261,20,1261.0,2008,1958,3,6,6,NAmes,0,1,6,2.0,50
166800,CBlock,1570,20,1395.0,2008,1958,3,6,6,NAmes,0,1,5,2.0,50
139000,CBlock,1196,20,1196.0,2008,1956,2,6,5,NAmes,0,1,6,1.0,52
166000,CBlock,1392,20,1392.0,2008,1957,3,6,5,NAmes,0,1,6,2.0,51
136000,CBlock,1080,20,1080.0,2008,1958,3,6,7,NAmes,0,1,5,1.0,50
133000,CBlock,1104,20,1104.0,2008,1956,3,5,5,NAmes,0,1,5,1.0,52
116000,CBlock,882,20,720.0,2008,1952,2,5,6,NAmes,0,1,4,1.0,56
137500,CBlock,1152,20,1152.0,2008,1953,3,5,6,NAmes,0,1,6,2.0,55
130000,PConc,950,20,984.0,2008,1953,2,5,5,NAmes,0,1,5,2.0,55
180000,CBlock,1790,20,998.0,2008,1957,3,6,5,NAmes,0,1,6,2.0,51
139000,CBlock,952,20,952.0,2008,1951,2,5,7,NAmes,0,1,4,2.0,57
110000,CBlock,773,20,773.0,2008,1953,2,5,5,NAmes,0,1,4,1.0,55
100000,BrkTil,1764,20,0.0,2008,1957,4,5,3,NAmes,5,1,7,1.0,51
118500,CBlock,1216,50,832.0,2008,1947,2,5,5,NAmes,0,1,6,1.0,61
146000,CBlock,1824,90,1824.0,2008,1957,5,5,5,NAmes,0,2,9,2.0,51
89900,Slab,869,20,0.0,2008,1948,1,4,6,OldTown,0,1,3,1.0,60
114000,PConc,1159,50,747.0,2008,1925,3,5,8,OldTown,0,1,5,1.0,83
140000,CBlock,1558,50,913.0,2008,1945,3,5,6,NAmes,0,1,6,1.0,63
86900,PConc,672,30,672.0,2008,1940,2,4,7,OldTown,0,1,4,1.0,68
139000,BrkTil,1436,50,892.0,2008,1922,3,5,5,OldTown,0,1,7,4.0,86
106250,BrkTil,1294,190,0.0,2008,1900,3,4,7,OldTown,0,2,7,0.0,108
171000,CBlock,1716,60,858.0,2008,1962,4,6,6,NAmes,0,1,8,2.0,46
139000,CBlock,1044,20,912.0,2008,1968,3,5,6,NAmes,0,1,5,2.0,40
186000,CBlock,1312,20,1312.0,2008,1958,3,7,7,NAmes,0,1,6,2.0,50
157000,CBlock,1253,20,1253.0,2008,1960,2,6,5,NAmes,0,1,5,1.0,48
148000,CBlock,1081,20,1081.0,2008,1960,3,6,6,NAmes,0,1,5,1.0,48
242000,CBlock,2069,20,585.0,2008,1960,4,7,7,NAmes,0,1,9,2.0,48
116000,Stone,910,20,105.0,2008,1953,3,5,7,NAmes,0,1,5,2.0,55
94000,CBlock,876,20,876.0,2008,1951,2,5,7,NAmes,0,1,5,2.0,57
98300,CBlock,1048,20,0.0,2008,1950,3,5,5,NAmes,1,1,7,2.0,58
127000,CBlock,1507,80,1075.0,2008,1960,4,5,5,NAmes,4,1,7,1.0,48
159000,PConc,1256,20,1256.0,2008,1959,3,5,6,NAmes,0,1,6,1.0,49
125900,CBlock,1027,20,1027.0,2008,1962,3,5,5,NAmes,0,1,6,1.0,46
155000,CBlock,1269,20,1269.0,2008,1960,3,5,6,NAmes,0,1,6,1.0,48
138000,CBlock,1320,50,768.0,2008,1948,3,6,6,NAmes,0,1,5,2.0,60
112500,CBlock,984,45,936.0,2008,1954,2,6,7,NAmes,0,1,4,1.0,54
105500,CBlock,832,45,832.0,2008,1954,2,6,6,NAmes,0,1,4,2.0,54
127500,CBlock,1278,50,854.0,2008,1954,4,6,5,NAmes,0,1,6,1.0,54
130000,CBlock,1800,90,1800.0,2008,1961,6,5,5,NAmes,0,2,10,0.0,47
150000,CBlock,1588,50,768.0,2008,1955,3,5,6,NAmes,0,1,6,2.0,53
109500,CBlock,825,20,825.0,2008,1954,2,5,7,NAmes,0,1,4,1.0,54
140000,CBlock,1796,60,780.0,2008,1963,4,6,5,NAmes,0,1,8,2.0,45
167900,CBlock,1611,60,780.0,2008,1964,4,6,6,NAmes,0,1,7,2.0,44
136870,CBlock,1117,20,1117.0,2008,1963,3,5,5,NAmes,0,1,6,1.0,45
143000,PConc,1133,20,192.0,2008,2008,3,6,5,OldTown,0,1,7,1.0,0
73000,BrkTil,764,30,680.0,2008,1925,2,5,5,OldTown,0,1,4,2.0,83
157500,PConc,1539,70,650.0,2008,1904,3,5,8,OldTown,0,1,8,2.0,104
122600,BrkTil,1323,50,780.0,2008,1948,3,5,7,OldTown,0,1,6,2.0,60
111000,BrkTil,1360,70,680.0,2008,1910,2,5,5,OldTown,0,1,6,1.0,98
256000,BrkTil,2792,50,1510.0,2008,1920,5,6,7,OldTown,3,1,8,2.0,88
64000,CBlock,672,30,672.0,2008,1940,2,5,4,OldTown,0,1,4,1.0,68
139500,BrkTil,1456,75,728.0,2008,1915,4,6,7,OldTown,0,1,7,1.0,93
118000,Stone,1594,190,828.0,2008,1910,3,4,6,OldTown,0,2,9,0.0,98
200000,PConc,2082,50,1362.0,2008,2003,3,7,5,OldTown,3,1,6,2.0,5
119164,BrkTil,1656,50,801.0,2008,1940,2,4,6,OldTown,3,1,8,2.0,68
122250,BrkTil,1740,50,936.0,2008,1920,2,5,5,OldTown,0,1,6,1.0,88
120000,CBlock,1027,30,931.0,2008,1920,2,7,6,OldTown,0,1,5,0.0,88
155000,CBlock,1436,190,884.0,2008,1940,3,6,6,OldTown,0,2,8,2.0,68
78000,BrkTil,899,30,481.0,2008,1910,2,5,6,OldTown,0,1,5,1.0,98
95000,BrkTil,1080,50,684.0,2008,1890,3,5,9,OldTown,0,1,5,0.0,118
115000,CBlock,789,20,789.0,2008,1948,2,5,5,OldTown,0,1,5,1.0,60
147000,CBlock,1122,20,924.0,2008,1948,2,5,7,OldTown,0,1,6,2.0,60
140000,CBlock,1499,50,904.0,2008,1946,3,5,6,OldTown,0,1,5,3.0,62
46500,BrkTil,407,20,407.0,2008,1946,1,2,5,OldTown,0,1,3,1.0,62
112500,CBlock,928,20,928.0,2008,1957,3,5,6,OldTown,0,1,5,1.0,51
107900,CBlock,901,20,901.0,2008,1954,2,4,7,OldTown,0,1,4,1.0,54
65000,BrkTil,1588,20,448.0,2008,1949,5,3,1,OldTown,5,1,6,0.0,59
295000,BrkTil,3493,75,1470.0,2008,1880,3,7,9,OldTown,0,1,10,3.0,128
139500,BrkTil,1627,190,797.0,2008,1900,4,5,5,OldTown,0,2,10,2.0,108
153900,BrkTil,1416,50,876.0,2008,1915,4,5,8,OldTown,0,1,7,3.0,93
132000,BrkTil,1450,75,624.0,2008,1920,3,7,8,OldTown,0,1,7,1.0,88
98000,BrkTil,1344,70,624.0,2008,1916,4,5,5,OldTown,0,1,7,3.0,92
114000,CBlock,1017,50,346.0,2008,1900,2,5,7,OldTown,0,1,5,1.0,108
130000,BrkTil,2350,190,973.0,2008,1920,4,5,5,OldTown,0,2,10,2.0,88
129500,BrkTil,2058,75,735.0,2008,1917,3,6,5,OldTown,0,1,8,2.0,91
129400,BrkTil,1540,70,572.0,2008,1905,3,5,9,OldTown,0,1,7,0.0,103
161000,BrkTil,1378,70,689.0,2008,1928,3,7,9,OldTown,0,1,7,2.0,80
163000,BrkTil,1912,190,482.0,2008,1905,3,6,7,OldTown,0,2,7,2.0,103
128000,CBlock,1484,75,742.0,2008,1914,3,6,6,OldTown,0,1,9,0.0,94
122000,BrkTil,2358,70,684.0,2008,1872,4,8,5,OldTown,0,1,8,0.0,136
116900,PConc,1111,50,572.0,2008,1926,2,7,7,OldTown,0,1,5,1.0,82
325000,BrkTil,2775,75,1237.0,2008,1893,3,10,9,OldTown,0,1,9,2.0,115
55000,BrkTil,1086,70,723.0,2008,1920,2,2,1,OldTown,4,1,5,2.0,88
184000,BrkTil,2495,70,1313.0,2008,1890,5,7,7,OldTown,0,1,10,2.0,118
110000,CBlock,984,20,984.0,2008,1959,2,5,6,OldTown,0,1,5,1.0,49
131500,BrkTil,1795,50,1050.0,2008,1954,4,5,5,OldTown,0,1,7,1.0,54
97000,PConc,882,20,0.0,2008,1956,2,5,5,OldTown,0,1,4,1.0,52
115500,CBlock,1093,20,869.0,2008,1958,2,4,6,OldTown,0,1,5,1.0,50
123500,BrkTil,1902,70,1100.0,2008,1923,4,5,5,OldTown,0,1,7,2.0,85
129900,BrkTil,1774,50,952.0,2008,1931,2,7,5,OldTown,1,2,8,2.0,77
160000,PConc,1984,60,1242.0,2008,1910,5,6,8,OldTown,0,1,8,1.0,98
161000,PConc,1666,70,588.0,2008,1925,3,8,7,OldTown,0,1,7,1.0,83
127500,BrkTil,1609,50,796.0,2008,1910,3,6,8,OldTown,0,1,7,1.0,98
125000,CBlock,825,20,825.0,2008,1955,2,5,7,OldTown,0,1,4,2.0,53
79900,BrkTil,1198,50,901.0,2008,1920,4,6,7,OldTown,0,1,7,0.0,88
134432,CBlock,1588,50,0.0,2008,1959,4,4,4,ClearCr,2,1,7,2.0,49
235000,CBlock,1252,20,1602.0,2008,1960,1,6,7,ClearCr,0,1,4,2.0,48
145000,CBlock,1721,190,988.0,2008,1960,3,5,3,ClearCr,3,1,7,2.0,48
173000,PConc,1291,120,1291.0,2008,1996,2,6,5,ClearCr,0,1,6,2.0,12
192000,CBlock,2022,60,1160.0,2008,1977,4,7,5,ClearCr,0,1,8,2.0,31
245000,CBlock,1524,20,1524.0,2008,1979,3,7,6,ClearCr,0,1,7,2.0,29
241500,CBlock,1363,20,1385.0,2008,1954,2,7,7,ClearCr,3,1,5,2.0,54
256000,CBlock,1663,20,1364.0,2008,1954,2,4,6,ClearCr,1,1,6,2.0,54
240000,BrkTil,2358,50,907.0,2008,1908,5,6,8,ClearCr,0,1,10,2.0,100
195000,CBlock,1643,20,1182.0,2008,1966,2,6,6,ClearCr,0,1,6,2.0,42
200000,PConc,1688,60,616.0,2008,1997,4,6,5,ClearCr,0,1,8,2.0,11
145000,BrkTil,1316,70,644.0,2008,1926,2,6,6,Crawfor,0,1,6,1.0,82
191000,BrkTil,2555,70,588.0,2008,1922,3,6,7,Crawfor,1,1,11,2.0,86
177000,BrkTil,1680,70,840.0,2008,1915,4,6,7,Crawfor,0,1,8,1.0,93
147500,BrkTil,1264,50,676.0,2008,1914,3,6,6,Crawfor,0,1,6,2.0,94
231000,PConc,1512,70,798.0,2008,1925,3,8,9,Crawfor,0,1,7,1.0,83
138000,BrkTil,1603,70,784.0,2008,1923,4,6,3,Crawfor,0,1,7,2.0,85
149000,BrkTil,1502,70,776.0,2008,1931,3,7,6,Crawfor,0,1,6,1.0,77
188700,CBlock,1660,70,715.0,2008,1934,3,6,7,Crawfor,0,1,6,1.0,74
198000,CBlock,1938,50,942.0,2008,1937,4,5,6,Crawfor,2,1,7,1.0,71
110000,BrkTil,1374,50,884.0,2008,1938,3,5,4,Crawfor,0,1,6,1.0,70
104000,PConc,1091,20,1091.0,2008,1951,2,6,5,Crawfor,0,1,5,1.0,57
257076,PConc,1873,70,608.0,2008,1935,4,8,6,Crawfor,0,1,9,2.0,73
381000,CBlock,3447,50,728.0,2008,1935,4,8,9,Crawfor,0,1,11,3.0,73
311500,CBlock,1954,50,798.0,2008,1939,3,7,9,Crawfor,0,1,8,2.0,69
263400,CBlock,2161,50,832.0,2008,1950,3,7,9,Crawfor,0,1,8,2.0,58
236500,PConc,1898,20,1898.0,2008,1956,3,5,5,Crawfor,0,1,7,2.0,52
224000,CBlock,1640,20,1296.0,2008,1954,3,6,7,Crawfor,0,1,7,2.0,54
116500,CBlock,1032,160,516.0,2008,1980,2,6,6,Blueste,0,1,5,2.0,28
151000,CBlock,1556,160,716.0,2008,1980,3,6,6,Blueste,0,1,6,2.0,28
392500,PConc,1652,120,1600.0,2008,2008,2,8,5,Crawfor,0,1,5,2.0,0
294464,PConc,1648,120,1596.0,2008,2007,2,8,5,Crawfor,0,1,5,2.0,1
250000,PConc,1646,120,1594.0,2008,2004,2,7,5,Crawfor,0,1,5,2.0,4
275000,PConc,1646,120,1594.0,2008,2004,2,8,5,Crawfor,0,1,5,2.0,4
300000,PConc,2032,20,1840.0,2008,1996,3,7,5,Mitchel,0,1,7,3.0,12
271000,PConc,1689,20,1568.0,2008,2002,3,8,5,Mitchel,0,1,7,3.0,6
213000,PConc,1820,60,910.0,2008,1996,3,7,5,Mitchel,0,1,8,3.0,12
171000,CBlock,1118,80,1096.0,2008,1977,3,6,6,Mitchel,0,1,6,1.0,31
171500,CBlock,1279,20,1196.0,2008,1977,3,6,6,Mitchel,0,1,6,2.0,31
100000,CBlock,1872,90,0.0,2008,1976,4,5,4,Mitchel,0,2,8,2.0,32
228500,PConc,1689,20,1680.0,2008,1991,3,4,5,Mitchel,0,1,6,2.0,17
228950,CBlock,1786,190,1499.0,2008,1965,3,5,6,Timber,0,1,7,2.0,43
241500,CBlock,1501,120,1277.0,2008,1986,2,7,6,Timber,0,1,6,2.0,22
287000,CBlock,2898,20,1565.0,2008,1976,2,8,6,Timber,0,1,10,2.0,32
294000,PConc,1537,20,1518.0,2008,2006,3,8,5,Timber,0,1,8,3.0,2
293077,PConc,1646,20,1638.0,2008,2007,3,8,5,Timber,0,1,7,3.0,1
264966,PConc,1780,60,920.0,2008,2007,3,8,5,Timber,0,1,6,2.0,1
172500,PConc,1442,80,352.0,2008,2006,3,5,5,Timber,0,1,6,2.0,2
167500,PConc,1394,80,384.0,2008,2006,3,5,5,Timber,0,1,7,2.0,2
218689,PConc,1612,60,796.0,2008,2008,3,7,5,Timber,0,1,6,3.0,0
150000,CBlock,1495,20,1495.0,2008,1989,3,6,5,Timber,0,1,8,2.0,19
184000,CBlock,1651,20,1606.0,2008,1986,3,6,5,Timber,2,1,7,2.0,22
180000,CBlock,1256,20,1256.0,2008,1986,3,6,5,Timber,0,1,6,2.0,22
175000,CBlock,1509,80,1461.0,2008,1988,3,6,5,Timber,0,1,5,2.0,20
232500,PConc,1440,20,1432.0,2008,2003,3,8,5,Timber,0,1,7,2.0,5
195000,PConc,1675,20,1666.0,2008,1999,3,6,5,Timber,0,1,6,2.0,9
305000,PConc,2262,60,1482.0,2008,2003,4,8,5,Timber,0,1,10,3.0,5
298751,PConc,1728,20,1884.0,2008,2007,3,8,5,Timber,0,1,7,2.0,1
370000,PConc,1964,20,1964.0,2008,2005,3,8,5,Timber,0,1,7,3.0,3
209200,PConc,1344,90,1344.0,2008,1997,2,7,5,Mitchel,0,2,8,4.0,11
206300,PConc,1344,90,1344.0,2008,1997,2,7,5,Mitchel,0,2,8,4.0,11
146000,PConc,1092,20,1092.0,2008,2007,2,5,5,Mitchel,0,1,5,0.0,1
160500,PConc,1189,120,1189.0,2008,1997,2,6,5,Mitchel,0,1,4,2.0,11
173000,CBlock,1200,85,1200.0,2008,1964,3,4,5,Mitchel,0,1,6,3.0,44
152500,CBlock,1160,20,1113.0,2008,1968,3,5,6,Mitchel,0,1,6,1.0,40
113000,CBlock,988,20,988.0,2008,1954,2,5,5,Mitchel,0,1,4,2.0,54
128500,CBlock,816,20,816.0,2008,1983,2,5,7,Mitchel,0,1,4,1.0,25
119500,CBlock,923,20,876.0,2008,1984,3,5,5,Mitchel,0,1,5,1.0,24
130500,CBlock,816,20,816.0,2008,1982,3,5,9,Mitchel,0,1,5,1.0,26
138000,PConc,816,20,816.0,2008,1982,2,5,8,Mitchel,0,1,4,2.0,26
134500,CBlock,845,20,845.0,2008,1982,3,5,6,Mitchel,0,1,6,1.0,26
160000,CBlock,1750,50,983.0,2008,1940,4,6,7,Mitchel,3,1,7,1.0,68
137500,CBlock,889,20,864.0,2008,1984,3,5,6,Mitchel,0,1,6,2.0,24
172000,CBlock,1968,60,784.0,2008,1969,4,5,4,Mitchel,2,1,7,2.0,39
167300,CBlock,1587,20,1587.0,2007,1971,3,6,6,NAmes,0,1,7,2.0,36
167000,CBlock,1277,20,1277.0,2007,1970,2,7,5,NAmes,0,1,5,2.0,37
244000,CBlock,2223,20,2223.0,2007,1973,3,7,6,NAmes,0,1,8,2.0,34
268000,PConc,2217,20,2217.0,2007,1970,4,8,6,NAmes,0,1,8,2.0,37
225000,PConc,1733,60,847.0,2007,2003,3,7,5,Gilbert,0,1,7,2.0,4
168000,PConc,1572,60,806.0,2007,1995,3,6,5,Gilbert,0,1,7,2.0,12
177000,PConc,1470,60,794.0,2007,1997,3,6,6,Gilbert,0,1,6,2.0,10
169000,PConc,1600,60,916.0,2007,1997,3,6,5,Gilbert,0,1,7,2.0,10
161500,PConc,1384,80,384.0,2007,1997,3,6,5,Gilbert,0,1,7,2.0,10
251000,PConc,1652,120,1494.0,2007,2000,2,8,5,StoneBr,0,1,6,2.0,7
160000,PConc,1694,80,392.0,2007,1994,3,6,5,Gilbert,0,1,7,2.0,13
180000,PConc,1714,60,923.0,2007,1999,3,6,5,Gilbert,0,1,7,2.0,8
178750,PConc,1553,60,691.0,2007,1996,3,7,5,Gilbert,0,1,6,2.0,11
176000,PConc,1253,20,1237.0,2007,1995,3,7,5,Gilbert,0,1,6,2.0,12
204000,PConc,2299,60,938.0,2007,1999,5,6,5,Gilbert,0,1,7,2.0,8
160000,PConc,1187,20,1168.0,2007,1992,3,7,5,Gilbert,0,1,6,2.0,15
160000,PConc,1472,80,384.0,2007,1991,3,7,5,Gilbert,0,1,7,2.0,16
163900,PConc,1482,80,384.0,2007,1992,3,7,5,Gilbert,0,1,7,2.0,15
168000,PConc,1642,60,903.0,2007,1993,3,6,5,Gilbert,0,1,7,2.0,14
